"iyear","multiple","success","suicide","nperps","nperpcap","nkill","nwound","nhostkid","ransomamt","ransompaid","nreleased","attacktype1_txt","targtype1_txt","natlty1_txt","weaptype1_txt","weapsubtype1_txt","region_txt","gname"
1970,0,1,0,4,0,0,0,1,0,0,1,"Hostage Taking (Kidnapping)","Government (Diplomatic)","United States","Firearms","Automatic Weapon","Central America & Caribbean","Other"
1970,0,1,0,4,0,1,0,1,7e+05,0,1,"Hostage Taking (Kidnapping)","Government (Diplomatic)","Germany","Unknown","Unknown","Central America & Caribbean","Other"
1970,0,1,0,4,0,0,0,1,0,0,0,"Hostage Taking (Kidnapping)","Business","United States","Unknown","Unknown","Central America & Caribbean","Other"
1970,0,1,0,4,0,0,0,1,15000,15000,1,"Hostage Taking (Kidnapping)","Business","Nicaragua","Unknown","Unknown","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1974,0,1,0,4,0,0,0,1,0,0,1,"Hostage Taking (Kidnapping)","Private Citizens & Property","Guatemala","Unknown","Unknown","Central America & Caribbean","Other"
1974,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (Diplomatic)","Chile","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Other"
1974,0,1,0,4,0,0,0,13,0,0,0,"Hostage Taking (Kidnapping)","Government (General)","Nicaragua","Firearms","Automatic Weapon","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1975,0,1,0,4,0,2,0,0,0,0,0,"Armed Assault","Police","El Salvador","Firearms","Automatic Weapon","Central America & Caribbean","Other"
1975,0,1,0,4,0,0,0,-99,0,0,0,"Hostage Taking (Barricade Incident)","Journalists & Media","El Salvador","Firearms","Automatic Weapon","Central America & Caribbean","Other"
1975,0,1,0,4,0,11,0,-99,0,0,0,"Hostage Taking (Barricade Incident)","Journalists & Media","Nicaragua","Firearms","Automatic Weapon","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1975,0,1,0,4,0,0,0,-99,0,0,0,"Hostage Taking (Barricade Incident)","Telecommunication","El Salvador","Firearms","Automatic Weapon","Central America & Caribbean","Other"
1975,0,1,0,2,0,3,0,0,0,0,0,"Assassination","Violent Political Party","Guatemala","Firearms","Automatic Weapon","Central America & Caribbean","Other"
1975,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Government (General)","Guatemala","Firearms","Automatic Weapon","Central America & Caribbean","Other"
1976,0,1,0,4,0,2,0,0,0,0,0,"Armed Assault","Police","Guatemala","Firearms","Handgun","Central America & Caribbean","Other"
1976,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Government (General)","Guatemala","Firearms","Automatic Weapon","Central America & Caribbean","Other"
1976,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Educational Institution","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Other"
1976,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (Diplomatic)","Soviet Union","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Other"
1976,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Other"
1976,0,1,0,4,0,0,0,1,3e+06,0,0,"Hostage Taking (Kidnapping)","Business","Guatemala","Unknown","Unknown","Central America & Caribbean","Other"
1976,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Educational Institution","Cuba","Unknown","Unknown","Central America & Caribbean","Other"
1976,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Journalists & Media","Soviet Union","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Other"
1976,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Airports & Aircraft","Barbados","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Other"
1976,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Police","Guatemala","Firearms","Automatic Weapon","Central America & Caribbean","Other"
1976,0,1,0,4,0,0,3,0,0,0,0,"Bombing/Explosion","Airports & Aircraft","Spain","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Other"
1976,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Educational Institution","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Other"
1976,0,1,0,4,0,0,3,0,0,0,0,"Bombing/Explosion","Business","Costa Rica","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Other"
1976,0,1,0,4,0,0,1,0,0,0,0,"Bombing/Explosion","Government (Diplomatic)","Mexico","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Other"
1976,0,1,0,4,0,0,3,0,0,0,0,"Bombing/Explosion","Government (Diplomatic)","Guyana","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Other"
1976,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Business","Guatemala","Incendiary","Unknown","Central America & Caribbean","Other"
1976,0,1,0,4,0,73,0,0,0,0,0,"Bombing/Explosion","Airports & Aircraft","Cuba","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Other"
1976,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Other"
1976,0,1,0,4,0,0,5,0,0,0,0,"Bombing/Explosion","Business","United States","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Other"
1976,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (Diplomatic)","Nicaragua","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1976,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (Diplomatic)","Guatemala","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1976,0,1,0,4,0,2,0,0,0,0,0,"Armed Assault","Business","Guatemala","Firearms","Handgun","Central America & Caribbean","Other"
1976,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Airports & Aircraft","Guatemala","Firearms","Automatic Weapon","Central America & Caribbean","Other"
1976,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Business","United States","Firearms","Automatic Weapon","Central America & Caribbean","Other"
1977,0,1,0,4,0,0,0,1,0,0,0,"Hostage Taking (Kidnapping)","Business","El Salvador","Unknown","Unknown","Central America & Caribbean","Other"
1977,0,1,0,4,0,0,0,1,5e+05,0,0,"Hostage Taking (Kidnapping)","Business","United States","Unknown","Unknown","Central America & Caribbean","Other"
1977,0,1,0,4,0,1,0,1,0,0,1,"Hostage Taking (Kidnapping)","Government (General)","El Salvador","Unknown","Unknown","Central America & Caribbean","People's Liberation Forces (FPL)"
1977,0,1,0,8,0,0,0,1,0,0,1,"Hostage Taking (Kidnapping)","Government (Diplomatic)","Guatemala","Unknown","Unknown","Central America & Caribbean","Other"
1977,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Journalists & Media","El Salvador","Firearms","Automatic Weapon","Central America & Caribbean","People's Liberation Forces (FPL)"
1977,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Journalists & Media","Nicaragua","Firearms","Automatic Weapon","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1977,0,1,0,5,0,2,0,0,0,0,0,"Assassination","Educational Institution","El Salvador","Firearms","Automatic Weapon","Central America & Caribbean","People's Liberation Forces (FPL)"
1977,0,1,0,25,0,13,12,0,0,0,0,"Armed Assault","Private Citizens & Property","Nicaragua","Firearms","Automatic Weapon","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1977,0,1,0,4,0,2,0,0,0,0,0,"Armed Assault","Private Citizens & Property","Nicaragua","Firearms","Automatic Weapon","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1977,0,1,0,4,0,2,0,1,5e+05,0,1,"Hostage Taking (Kidnapping)","Government (General)","Guatemala","Unknown","Unknown","Central America & Caribbean","Other"
1978,0,1,0,4,0,1,1,0,0,0,0,"Armed Assault","Business","United States","Firearms","Automatic Weapon","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,4,0,14,24,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Nicaragua","Firearms","Automatic Weapon","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,24,0,0,0,7,0,0,7,"Armed Assault","Government (Diplomatic)","International","Firearms","Handgun","Central America & Caribbean","Other"
1978,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Business","Nicaragua","Firearms","Handgun","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,4,0,0,1,0,0,0,0,"Bombing/Explosion","Government (Diplomatic)","Nicaragua","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Other"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","Nicaragua","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,4,0,1,1,0,0,0,0,"Assassination","Police","El Salvador","Unknown","Unknown","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Business","Nicaragua","Firearms","Automatic Weapon","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Telecommunication","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Telecommunication","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Telecommunication","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Telecommunication","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Telecommunication","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Telecommunication","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,1,0,0,0,"Hostage Taking (Kidnapping)","Business","United States","Unknown","Unknown","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Educational Institution","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,6,0,1,0,0,0,0,0,"Assassination","Business","El Salvador","Firearms","Automatic Weapon","Central America & Caribbean","Other"
1978,0,1,0,4,0,0,0,0,0,0,0,"Hostage Taking (Barricade Incident)","Journalists & Media","El Salvador","Unknown","Unknown","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,1,0,0,0,0,"Bombing/Explosion","Business","Nicaragua","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Journalists & Media","Nicaragua","Firearms","Automatic Weapon","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Business","Nicaragua","Firearms","Automatic Weapon","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Assassination","Government (General)","Nicaragua","Firearms","Handgun","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,4,0,2,0,0,0,0,0,"Armed Assault","Police","El Salvador","Firearms","Handgun","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Government (General)","El Salvador","Firearms","Automatic Weapon","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,1,0,1,4e+06,0,1,"Hostage Taking (Kidnapping)","Business","Japan","Unknown","Unknown","Central America & Caribbean","Other"
1978,0,1,0,4,0,0,1,0,0,0,0,"Bombing/Explosion","Business","Nicaragua","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (Diplomatic)","Argentina","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Other"
1978,0,1,0,3,0,1,0,0,0,0,0,"Assassination","Military","Guatemala","Firearms","Handgun","Central America & Caribbean","Other"
1978,0,1,0,4,0,1,1,0,0,0,0,"Armed Assault","Government (General)","Guatemala","Firearms","Automatic Weapon","Central America & Caribbean","Other"
1978,0,1,0,4,0,0,0,-99,0,0,0,"Armed Assault","Private Citizens & Property","Guatemala","Firearms","Automatic Weapon","Central America & Caribbean","Other"
1978,0,1,0,4,0,0,0,0,0,0,0,"Assassination","Government (General)","Nicaragua","Incendiary","Unknown","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Assassination","Government (General)","Nicaragua","Incendiary","Unknown","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Nicaragua","Explosives/Bombs/Dynamite","Projectile (rockets, mortars, RPGs, etc.)","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (Diplomatic)","Guatemala","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Other"
1978,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Business","El Salvador","Firearms","Handgun","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Assassination","Government (General)","Nicaragua","Firearms","Automatic Weapon","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,5,0,0,0,1,0,0,1,"Hostage Taking (Kidnapping)","Business","Sweden","Unknown","Unknown","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Police","El Salvador","Firearms","Automatic Weapon","Central America & Caribbean","Other"
1978,0,1,0,12,0,4,6,1200,1e+07,5e+05,0,"Hostage Taking (Barricade Incident)","Government (General)","Nicaragua","Firearms","Automatic Weapon","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Other"
1978,0,1,0,4,0,0,0,1,0,0,0,"Hostage Taking (Kidnapping)","Government (General)","Guatemala","Unknown","Unknown","Central America & Caribbean","Other"
1978,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Airports & Aircraft","Nicaragua","Firearms","Automatic Weapon","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Government (General)","Nicaragua","Firearms","Automatic Weapon","Central America & Caribbean","Other"
1978,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Government (General)","El Salvador","Firearms","Handgun","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Government (Diplomatic)","United States","Firearms","Automatic Weapon","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,2,0,0,0,"Hostage Taking (Kidnapping)","Government (General)","Guatemala","Unknown","Unknown","Central America & Caribbean","Other"
1978,0,1,0,3,0,2,0,0,0,0,0,"Assassination","Police","El Salvador","Firearms","Handgun","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,0,0,2,0,0,1,0,0,0,0,"Assassination","Educational Institution","El Salvador","Firearms","Automatic Weapon","Central America & Caribbean","Other"
1978,0,0,0,3,0,1,2,0,0,0,0,"Assassination","Educational Institution","El Salvador","Firearms","Automatic Weapon","Central America & Caribbean","Other"
1978,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Police","El Salvador","Firearms","Automatic Weapon","Central America & Caribbean","Other"
1978,0,1,0,4,0,2,2,0,0,0,0,"Armed Assault","Police","El Salvador","Firearms","Automatic Weapon","Central America & Caribbean","Other"
1978,0,1,0,5,0,0,2,0,0,0,0,"Armed Assault","Police","El Salvador","Firearms","Automatic Weapon","Central America & Caribbean","Other"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Airports & Aircraft","Nicaragua","Explosives/Bombs/Dynamite","Time Fuse","Central America & Caribbean","Other"
1978,0,1,0,3,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Government (Diplomatic)","International","Firearms","Unknown Gun Type","Central America & Caribbean","Other"
1978,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Airports & Aircraft","Nicaragua","Incendiary","Unknown","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Airports & Aircraft","Nicaragua","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Other"
1978,0,1,0,4,0,0,0,0,0,0,0,"Hostage Taking (Barricade Incident)","Journalists & Media","Nicaragua","Firearms","Handgun","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Government (General)","Guatemala","Firearms","Handgun","Central America & Caribbean","Other"
1978,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Nicaragua","Firearms","Handgun","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Government (General)","Nicaragua","Firearms","Handgun","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,4,0,0,2,0,0,0,0,"Armed Assault","Police","Nicaragua","Firearms","Automatic Weapon","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,15,0,1,0,0,0,0,0,"Assassination","Educational Institution","Guatemala","Firearms","Automatic Weapon","Central America & Caribbean","Other"
1978,0,1,0,4,0,1,0,0,0,0,0,"Bombing/Explosion","Government (Diplomatic)","Guatemala","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Police","Nicaragua","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Nicaragua","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Nicaragua","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Nicaragua","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Business","Nicaragua","Firearms","Automatic Weapon","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,2,0,1,1,0,0,0,0,"Assassination","Educational Institution","Guatemala","Firearms","Automatic Weapon","Central America & Caribbean","Other"
1978,0,1,0,4,0,2,15,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,1,0,0,0,"Armed Assault","Business","United States","Firearms","Handgun","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,4,0,0,8,0,0,0,0,"Armed Assault","Police","El Salvador","Firearms","Handgun","Central America & Caribbean","Other"
1978,0,1,0,4,0,2,0,0,0,0,0,"Assassination","Business","El Salvador","Firearms","Handgun","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,5,0,2,0,0,0,0,0,"Armed Assault","Business","Guatemala","Firearms","Handgun","Central America & Caribbean","Other"
1978,0,0,0,4,0,0,1,0,0,0,0,"Assassination","Government (General)","El Salvador","Firearms","Rifle/Shotgun (non-automatic)","Central America & Caribbean","Other"
1978,0,0,0,4,0,0,0,0,0,0,0,"Assassination","Government (General)","El Salvador","Unknown","Unknown","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Other"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Other"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Other"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Other"
1978,0,1,0,4,0,0,0,0,0,0,0,"Unknown","Government (General)","El Salvador","Unknown","Unknown","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Assassination","Government (General)","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Unknown","Private Citizens & Property","El Salvador","Unknown","Unknown","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Unknown","Journalists & Media","El Salvador","Unknown","Unknown","Central America & Caribbean","Other"
1978,0,1,0,4,0,0,0,0,0,0,0,"Unknown","Journalists & Media","El Salvador","Unknown","Unknown","Central America & Caribbean","Other"
1978,0,1,0,4,0,0,0,0,0,0,0,"Unknown","Journalists & Media","El Salvador","Unknown","Unknown","Central America & Caribbean","Other"
1978,0,1,0,4,0,0,0,0,0,0,0,"Unknown","Journalists & Media","El Salvador","Unknown","Unknown","Central America & Caribbean","Other"
1978,0,1,0,4,0,0,0,0,0,0,0,"Unknown","Journalists & Media","El Salvador","Unknown","Unknown","Central America & Caribbean","Other"
1978,0,1,0,4,0,0,0,0,0,0,0,"Unknown","Journalists & Media","El Salvador","Unknown","Unknown","Central America & Caribbean","Other"
1978,0,1,0,4,0,0,0,0,0,0,0,"Unknown","Journalists & Media","El Salvador","Unknown","Unknown","Central America & Caribbean","Other"
1978,0,1,0,4,0,0,0,0,0,0,0,"Unknown","Journalists & Media","El Salvador","Unknown","Unknown","Central America & Caribbean","Other"
1978,0,1,0,4,0,4,0,0,0,0,0,"Armed Assault","Private Citizens & Property","El Salvador","Firearms","Automatic Weapon","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Government (General)","El Salvador","Firearms","Unknown Gun Type","Central America & Caribbean","Farabundo Marti National Liberation Front (FMLN)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Police","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","United States","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","Other"
1978,0,1,0,4,0,3,8,0,0,0,0,"Unknown","Business","Nicaragua","Unknown","Unknown","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Government (General)","Nicaragua","Unknown","Unknown","Central America & Caribbean","Sandinista National Liberation Front (FSLN)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","Central America & Caribbean","People's Liberation Forces (FPL)"
