"iyear","multiple","success","suicide","nperps","nperpcap","nkill","nwound","nhostkid","ransomamt","ransompaid","nreleased","attacktype1_txt","targtype1_txt","natlty1_txt","weaptype1_txt","weapsubtype1_txt","region_txt","gname"
1975,0,1,0,1,0,0,0,0,0,0,0,"Bombing/Explosion","Police","Japan","Explosives/Bombs/Dynamite","Unknown Explosive Type","East Asia","East Asia Anti Japanese Armed Front"
1975,0,1,0,1,0,0,0,0,0,0,0,"Bombing/Explosion","Police","Japan","Explosives/Bombs/Dynamite","Unknown Explosive Type","East Asia","East Asia Anti Japanese Armed Front"
1976,0,1,0,4,0,2,0,0,0,0,0,"Bombing/Explosion","Government (General)","Japan","Explosives/Bombs/Dynamite","Unknown Explosive Type","East Asia","East Asia Anti Japanese Armed Front"
1978,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Airports & Aircraft","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Airports & Aircraft","Japan","Sabotage Equipment","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Airports & Aircraft","Unknown","Incendiary","Unknown","East Asia","Other"
1978,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Airports & Aircraft","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1978,0,1,0,4,0,1,0,0,0,0,0,"Unarmed Assault","Private Citizens & Property","Japan","Melee","Blunt Object","East Asia","Revolutionary Workers' Council (Kakurokyo)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Airports & Aircraft","Japan","Incendiary","Unknown","East Asia","Anti-Imperialist Students Council"
1978,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Transportation","Japan","Incendiary","Unknown","East Asia","Revolutionary Workers' Council (Kakurokyo)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Police","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Police","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1978,0,0,0,1,0,0,1,0,0,0,0,"Assassination","Government (General)","Japan","Melee","Knife or Other Sharp Object","East Asia","Other"
1979,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Airports & Aircraft","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1979,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Transportation","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1979,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Telecommunication","Japan","Other","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1979,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Telecommunication","Japan","Sabotage Equipment","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1979,0,0,0,1,0,0,1,0,0,0,0,"Assassination","Government (General)","Japan","Melee","Knife or Other Sharp Object","East Asia","Other"
1979,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Private Citizens & Property","Japan","Incendiary","Unknown","East Asia","Revolutionary Workers' Council (Kakurokyo)"
1979,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Police","Japan","Incendiary","Unknown","East Asia","Revolutionary Workers' Council (Kakurokyo)"
1982,0,1,0,1,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Government (General)","Japan","Incendiary","Molotov Cocktail/Petrol Bomb","East Asia","League of Communists"
1982,0,1,0,1,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Government (General)","Japan","Incendiary","Unknown","East Asia","League of Communists"
1983,0,1,0,4,0,2,1,0,0,0,0,"Facility/Infrastructure Attack","Airports & Aircraft","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1983,0,0,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Japan","Explosives/Bombs/Dynamite","Unknown Explosive Type","East Asia","Senki (""Battle Flag"")"
1983,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Business","Japan","Incendiary","Unknown","East Asia","Senki (""Battle Flag"")"
1983,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Business","Japan","Unknown","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1983,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Police","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1983,0,1,0,2,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Government (Diplomatic)","North Korea","Unknown","Unknown","East Asia","Other"
1984,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Airports & Aircraft","Japan","Incendiary","Unknown","East Asia","Senki (""Battle Flag"")"
1984,0,0,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Police","Japan","Incendiary","Molotov Cocktail/Petrol Bomb","East Asia","Chukakuha (Middle Core Faction)"
1985,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (Diplomatic)","United States","Explosives/Bombs/Dynamite","Unknown Explosive Type","East Asia","Chukakuha (Middle Core Faction)"
1985,1,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Airports & Aircraft","Japan","Incendiary","Arson/Fire","East Asia","Chukakuha (Middle Core Faction)"
1985,1,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Airports & Aircraft","Japan","Incendiary","Arson/Fire","East Asia","Chukakuha (Middle Core Faction)"
1985,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Transportation","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1986,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Government (Diplomatic)","United States","Incendiary","Unknown","East Asia","Senki (""Battle Flag"")"
1986,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Government (General)","Japan","Incendiary","Unknown","East Asia","Senki (""Battle Flag"")"
1986,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Police","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1986,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (Diplomatic)","Japan","Explosives/Bombs/Dynamite","Unknown Explosive Type","East Asia","Revolutionary Workers' Council (Kakurokyo)"
1986,0,1,0,1,0,3,0,0,0,0,0,"Facility/Infrastructure Attack","Terrorists/Non-State Militia","Japan","Incendiary","Unknown","East Asia","Other"
1986,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Transportation","Japan","Explosives/Bombs/Dynamite","Unknown Explosive Type","East Asia","Chukakuha (Middle Core Faction)"
1987,1,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Police","Japan","Unknown","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1987,1,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Police","Japan","Explosives/Bombs/Dynamite","Projectile (rockets, mortars, RPGs, etc.)","East Asia","Chukakuha (Middle Core Faction)"
1987,1,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Police","Japan","Explosives/Bombs/Dynamite","Projectile (rockets, mortars, RPGs, etc.)","East Asia","Chukakuha (Middle Core Faction)"
1987,0,1,0,4,0,0,1,0,0,0,0,"Bombing/Explosion","Airports & Aircraft","Unknown","Explosives/Bombs/Dynamite","Unknown Explosive Type","East Asia","Chukakuha (Middle Core Faction)"
1987,0,1,0,4,0,1,2,0,0,0,0,"Assassination","Journalists & Media","Japan","Firearms","Handgun","East Asia","Other"
1987,0,0,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Japan","Explosives/Bombs/Dynamite","Projectile (rockets, mortars, RPGs, etc.)","East Asia","Chukakuha (Middle Core Faction)"
1987,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Transportation","Japan","Explosives/Bombs/Dynamite","Unknown Explosive Type","East Asia","Revolutionary Workers' Council (Kakurokyo)"
1988,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Government (General)","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1988,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Japan","Explosives/Bombs/Dynamite","Unknown Explosive Type","East Asia","Revolutionary Workers' Council (Kakurokyo)"
1988,0,1,0,4,0,0,0,0,0,0,0,"Assassination","Government (General)","China","Firearms","Rifle/Shotgun (non-automatic)","East Asia","Other"
1988,0,1,0,4,0,0,0,0,0,0,0,"Unknown","Business","Japan","Unknown","Unknown","East Asia","Sekihotai"
1988,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Transportation","Japan","Incendiary","Unknown","East Asia","Revolutionary Workers' Council (Kakurokyo)"
1988,0,0,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Business","Japan","Incendiary","Unknown","East Asia","Revolutionary Workers' Council (Kakurokyo)"
1988,0,0,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Transportation","Japan","Incendiary","Unknown","East Asia","Revolutionary Workers' Council (Kakurokyo)"
1989,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Japan","Explosives/Bombs/Dynamite","Unknown Explosive Type","East Asia","Revolutionary Workers' Council (Kakurokyo)"
1989,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Japan","Melee","Blunt Object","East Asia","Revolutionary Workers' Council (Kakurokyo)"
1989,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Japan","Melee","Blunt Object","East Asia","Revolutionary Workers' Council (Kakurokyo)"
1990,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Government (General)","Japan","Incendiary","Unknown","East Asia","Other"
1990,0,0,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Japan","Explosives/Bombs/Dynamite","Projectile (rockets, mortars, RPGs, etc.)","East Asia","Chukakuha (Middle Core Faction)"
1990,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Japan","Explosives/Bombs/Dynamite","Projectile (rockets, mortars, RPGs, etc.)","East Asia","Chukakuha (Middle Core Faction)"
1990,0,0,0,1,0,0,0,0,0,0,0,"Assassination","Government (General)","Japan","Firearms","Handgun","East Asia","Seikijuku"
1990,1,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Transportation","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1990,1,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Transportation","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1990,1,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Transportation","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1990,1,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Transportation","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1990,1,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Transportation","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1990,1,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Transportation","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1990,1,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Transportation","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1990,0,1,0,1,0,0,0,0,0,0,0,"Armed Assault","Government (General)","Japan","Firearms","Handgun","East Asia","Other"
1990,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Business","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1990,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Business","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1990,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Private Citizens & Property","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1990,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Private Citizens & Property","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1990,0,0,0,4,0,0,0,0,0,0,0,"Unarmed Assault","Airports & Aircraft","Japan","Biological","Unknown","East Asia","Aum Shinri Kyo"
1990,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Business","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1990,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Government (General)","South Korea","Incendiary","Unknown","East Asia","Other"
1990,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Government (General)","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1990,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Government (General)","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1990,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","South Korea","Explosives/Bombs/Dynamite","Unknown Explosive Type","East Asia","Sekihotai"
1990,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Police","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1990,0,0,0,4,0,0,0,0,0,0,0,"Unknown","Government (Diplomatic)","United States","Unknown","Unknown","East Asia","Chondaehyop (Radical Student Coalition)"
1990,0,0,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Journalists & Media","Japan","Explosives/Bombs/Dynamite","Projectile (rockets, mortars, RPGs, etc.)","East Asia","Chukakuha (Middle Core Faction)"
1990,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Airports & Aircraft","Japan","Explosives/Bombs/Dynamite","Unknown Explosive Type","East Asia","Chukakuha (Middle Core Faction)"
1990,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Religious Figures/Institutions","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1990,0,1,0,4,0,1,6,0,0,0,0,"Bombing/Explosion","Police","Japan","Explosives/Bombs/Dynamite","Unknown Explosive Type","East Asia","Revolutionary Workers' Council (Kakurokyo)"
1990,0,0,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Police","Japan","Explosives/Bombs/Dynamite","Unknown Explosive Type","East Asia","Revolutionary Workers' Council (Kakurokyo)"
1990,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Religious Figures/Institutions","Japan","Incendiary","Unknown","East Asia","Revolutionary Workers' Council (Kakurokyo)"
1990,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Transportation","Japan","Explosives/Bombs/Dynamite","Unknown Explosive Type","East Asia","Chukakuha (Middle Core Faction)"
1990,1,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Transportation","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1990,1,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Transportation","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1990,1,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Transportation","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1990,1,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Transportation","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1991,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Journalists & Media","Japan","Firearms","Rifle/Shotgun (non-automatic)","East Asia","Seikijuku"
1991,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Government (General)","Japan","Firearms","Rifle/Shotgun (non-automatic)","East Asia","Seikijuku"
1991,0,1,0,100,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Government (General)","South Korea","Incendiary","Unknown","East Asia","Chonson Univ. students"
1991,0,1,0,2,0,0,1,0,0,0,0,"Facility/Infrastructure Attack","Government (Diplomatic)","Soviet Union","Vehicle","Unknown","East Asia","Other"
1991,0,1,0,2,0,0,0,0,0,0,0,"Unknown","Business","Japan","Unknown","Unknown","East Asia","Other"
1991,0,0,0,1,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Government (General)","Japan","Incendiary","Unknown","East Asia","Other"
1991,0,0,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Government (Diplomatic)","United States","Incendiary","Unknown","East Asia","Other"
1992,0,1,0,1,0,0,0,0,0,0,0,"Armed Assault","Government (General)","Japan","Firearms","Handgun","East Asia","Other"
1992,0,0,0,1,0,0,0,0,0,0,0,"Assassination","Government (General)","Japan","Firearms","Handgun","East Asia","Other"
1992,0,1,0,2,0,0,0,0,0,0,0,"Unknown","Government (Diplomatic)","South Korea","Unknown","Unknown","East Asia","Association for the Enhancement of the Justice of the Great Japan"
1992,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Japan","Explosives/Bombs/Dynamite","Unknown Explosive Type","East Asia","Chukakuha (Middle Core Faction)"
1992,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Japan","Explosives/Bombs/Dynamite","Unknown Explosive Type","East Asia","Chukakuha (Middle Core Faction)"
1992,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Japan","Explosives/Bombs/Dynamite","Unknown Explosive Type","East Asia","Chukakuha (Middle Core Faction)"
1992,0,1,0,1,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Government (General)","Japan","Incendiary","Unknown","East Asia","Other"
1992,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Educational Institution","Japan","Explosives/Bombs/Dynamite","Projectile (rockets, mortars, RPGs, etc.)","East Asia","Revolutionary Workers' Council (Kakurokyo)"
1992,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Japan","Explosives/Bombs/Dynamite","Projectile (rockets, mortars, RPGs, etc.)","East Asia","Chukakuha (Middle Core Faction)"
1992,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Airports & Aircraft","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1992,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Religious Figures/Institutions","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1992,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Japan","Explosives/Bombs/Dynamite","Unknown Explosive Type","East Asia","Revolutionary Workers' Council (Kakurokyo)"
1992,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Religious Figures/Institutions","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1992,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Religious Figures/Institutions","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1992,0,1,0,50,0,0,0,0,0,0,0,"Unknown","Government (General)","Taiwan","Unknown","Unknown","East Asia","Other"
1994,0,1,0,2,0,0,0,10,0,0,0,"Hostage Taking (Barricade Incident)","Journalists & Media","Japan","Firearms","Handgun","East Asia","Other"
1994,0,1,0,4,0,7,500,0,0,0,0,"Unarmed Assault","Private Citizens & Property","Japan","Chemical","Unknown","East Asia","Aum Shinri Kyo"
1995,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Japan","Chemical","Unknown","East Asia","Aum Shinri Kyo"
1995,0,1,0,100,0,0,1,0,0,0,0,"Unknown","Police","South Korea","Unknown","Unknown","East Asia","Other"
1995,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Japan","Explosives/Bombs/Dynamite","Projectile (rockets, mortars, RPGs, etc.)","East Asia","Anti-Narita Extremists"
1995,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Japan","Explosives/Bombs/Dynamite","Unknown Explosive Type","East Asia","Anti-Narita Extremists"
1995,0,0,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Transportation","Japan","Fake Weapons","Unknown","East Asia","Aum Shinri Kyo"
1995,0,1,0,4,0,13,5500,0,0,0,0,"Unarmed Assault","Transportation","Japan","Chemical","Unknown","East Asia","Aum Shinri Kyo"
1995,0,0,0,1,0,0,1,0,0,0,0,"Assassination","Police","Japan","Firearms","Unknown Gun Type","East Asia","Aum Shinri Kyo"
1995,0,1,0,1,0,1,0,0,0,0,0,"Assassination","Religious Figures/Institutions","Japan","Melee","Knife or Other Sharp Object","East Asia","Other"
1995,0,1,0,5,0,0,2,0,0,0,0,"Bombing/Explosion","Government (General)","Japan","Explosives/Bombs/Dynamite","Letter Bomb","East Asia","Aum Shinri Kyo"
1996,0,1,0,4,0,0,30,0,0,0,0,"Unarmed Assault","Police","South Korea","Melee","Blunt Object","East Asia","Other"
1996,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Educational Institution","Japan","Incendiary","Unknown","East Asia","Chukakuha (Middle Core Faction)"
1998,0,1,0,4,0,0,1,0,0,0,0,"Bombing/Explosion","Airports & Aircraft","Japan","Explosives/Bombs/Dynamite","Projectile (rockets, mortars, RPGs, etc.)","East Asia","Revolutionary Workers' Council (Kakurokyo)"
1998,0,1,0,4,8,0,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","China","Incendiary","Gasoline or Alcohol","East Asia","14 K Triad"
1998,1,1,0,8,8,0,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","China","Incendiary","Gasoline or Alcohol","East Asia","14 K Triad"
1998,1,1,0,8,8,0,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","China","Incendiary","Gasoline or Alcohol","East Asia","14 K Triad"
1998,1,1,0,8,8,0,0,0,0,0,0,"Bombing/Explosion","Business","China","Incendiary","Gasoline or Alcohol","East Asia","14 K Triad"
2000,0,0,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Military","United States","Explosives/Bombs/Dynamite","Projectile (rockets, mortars, RPGs, etc.)","East Asia","Other"
2000,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Japan","Explosives/Bombs/Dynamite","Unknown Explosive Type","East Asia","Chukakuha (Middle Core Faction)"
2001,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Japan","Explosives/Bombs/Dynamite","Time Fuse","East Asia","Chukakuha Revolutionary Army"
2002,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Military","United States","Explosives/Bombs/Dynamite","Projectile (rockets, mortars, RPGs, etc.)","East Asia","Other"
2003,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Military","United States","Explosives/Bombs/Dynamite","Projectile (rockets, mortars, RPGs, etc.)","East Asia","Revolutionary Workers' Council (Kakurokyo)"
2003,0,1,0,3000,10,0,60,0,0,0,0,"Armed Assault","Police","South Korea","Incendiary","Arson/Fire","East Asia","Other"
2008,0,1,0,4,0,3,12,0,0,0,0,"Facility/Infrastructure Attack","Transportation","China","Incendiary","Arson/Fire","East Asia","Eastern Turkistan Islamic Movement (ETIM)"
2008,1,1,0,4,0,1,7,0,0,0,0,"Bombing/Explosion","Transportation","China","Explosives/Bombs/Dynamite","Unknown Explosive Type","East Asia","Turkestan Islamic Party"
2008,1,1,0,4,0,2,7,0,0,0,0,"Bombing/Explosion","Transportation","China","Explosives/Bombs/Dynamite","Unknown Explosive Type","East Asia","Turkestan Islamic Party"
2008,0,1,0,2,0,0,0,0,0,0,0,"Unarmed Assault","Police","China","Vehicle","Unknown","East Asia","Eastern Turkistan Islamic Movement (ETIM)"
2008,0,1,1,4,2,3,2,0,0,0,0,"Bombing/Explosion","Government (General)","China","Explosives/Bombs/Dynamite","Vehicle","East Asia","Eastern Turkistan Islamic Movement (ETIM)"
2008,0,1,0,4,0,3,1,0,0,0,0,"Armed Assault","Police","China","Melee","Knife or Other Sharp Object","East Asia","Eastern Turkistan Islamic Movement (ETIM)"
2013,0,1,0,3,0,5,40,0,0,0,0,"Armed Assault","Private Citizens & Property","China","Incendiary","Gasoline or Alcohol","East Asia","Eastern Turkistan Islamic Movement (ETIM)"
2014,0,1,1,2,0,3,79,0,0,0,0,"Bombing/Explosion","Transportation","China","Explosives/Bombs/Dynamite","Suicide (carried bodily by human being)","East Asia","Eastern Turkistan Islamic Movement (ETIM)"
2014,1,1,0,4,0,48,6.5,0,0,0,0,"Armed Assault","Government (General)","China","Melee","Knife or Other Sharp Object","East Asia","Eastern Turkistan Islamic Movement (ETIM)"
2014,1,1,0,4,0,48,6.5,0,0,0,0,"Armed Assault","Private Citizens & Property","China","Melee","Knife or Other Sharp Object","East Asia","Eastern Turkistan Islamic Movement (ETIM)"
