"iyear","multiple","success","suicide","nperps","nperpcap","nkill","nwound","nhostkid","ransomamt","ransompaid","nreleased","attacktype1_txt","targtype1_txt","natlty1_txt","weaptype1_txt","weapsubtype1_txt","region_txt","gname"
1971,0,1,0,4,0,15,0,0,0,0,0,"Bombing/Explosion","Business","Northern Ireland","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Ulster Volunteer Force (UVF)"
1971,0,1,0,4,0,1,0,0,0,0,0,"Bombing/Explosion","NGO","Northern Ireland","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Irish Republican Army (IRA)"
1971,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Irish Republican Army (IRA)"
1971,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Business","Spain","Incendiary","Unknown","Western Europe","Basque Fatherland and Freedom (ETA)"
1971,0,1,0,4,0,4,0,0,0,0,0,"Bombing/Explosion","Business","Northern Ireland","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Irish Republican Army (IRA)"
1971,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Government (General)","Northern Ireland","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Official Irish Republican Army (OIRA)"
1971,0,0,0,4,0,0,1,0,0,0,0,"Assassination","Government (Diplomatic)","Jordan","Unknown","Unknown","Western Europe","Black September"
1971,0,0,0,4,0,0,3,0,0,0,0,"Assassination","Government (Diplomatic)","Jordan","Explosives/Bombs/Dynamite","Letter Bomb","Western Europe","Black September"
1971,0,1,0,4,0,1,0,0,0,0,0,"Bombing/Explosion","Business","Northern Ireland","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Ulster Volunteer Force (UVF)"
1971,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Military","Great Britain","Firearms","Rifle/Shotgun (non-automatic)","Western Europe","Irish Republican Army (IRA)"
1971,0,1,0,4,0,1,0,0,0,0,0,"Bombing/Explosion","Business","Northern Ireland","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,0,0,1,0,0,1,"Hostage Taking (Kidnapping)","Business","Spain","Unknown","Unknown","Western Europe","Basque Fatherland and Freedom (ETA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Police","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Transportation","Austria","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Croatian Nationalists"
1972,0,1,0,4,0,1,0,0,0,0,0,"Bombing/Explosion","Police","Northern Ireland","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,2,0,0,0,0,0,"Assassination","Police","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Police","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Northern Ireland","Explosives/Bombs/Dynamite","Vehicle","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Government (Diplomatic)","Great Britain","Incendiary","Unknown","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Northern Ireland","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Netherlands","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Black September"
1972,0,1,0,4,0,2,0,0,0,0,0,"Bombing/Explosion","Government (General)","Northern Ireland","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Irish Republican Extremists"
1972,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Germany","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Black September"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Red Hand Commandos"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Military","Great Britain","Firearms","Unknown Gun Type","Western Europe","Irish Republican Army (IRA)"
1972,0,0,0,4,0,4,0,0,0,0,0,"Bombing/Explosion","Terrorists/Non-State Militia","Northern Ireland","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Germany","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Black September"
1972,0,1,0,4,0,7,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Great Britain","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Official Irish Republican Army (OIRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Police","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Irish Republican Army (IRA)"
1972,0,0,0,4,0,1,0,0,0,0,0,"Bombing/Explosion","Business","Northern Ireland","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,2,0,0,0,0,0,"Bombing/Explosion","Business","Northern Ireland","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Military","Great Britain","Firearms","Rifle/Shotgun (non-automatic)","Western Europe","Official Irish Republican Army (OIRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Police","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Northern Ireland","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Irish Republican Extremists"
1972,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Business","Spain","Firearms","Handgun","Western Europe","Basque Fatherland and Freedom (ETA)"
1972,0,1,0,4,0,7,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Northern Ireland","Explosives/Bombs/Dynamite","Vehicle","Western Europe","Irish Republican Army (IRA)"
1972,0,0,0,4,0,1,0,0,0,0,0,"Armed Assault","Terrorists/Non-State Militia","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,2,0,0,0,0,0,"Bombing/Explosion","Police","Northern Ireland","Explosives/Bombs/Dynamite","Vehicle","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Tourists","Yugoslavia","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Croatian Nationalists"
1972,0,1,0,4,0,1,0,0,0,0,0,"Armed Assault","Military","Great Britain","Firearms","Unknown Gun Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Northern Ireland","Explosives/Bombs/Dynamite","Vehicle","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Military","Great Britain","Firearms","Rifle/Shotgun (non-automatic)","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Bombing/Explosion","Business","Northern Ireland","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,0,0,0,0,0,0,"Assassination","Business","Spain","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Basque Fatherland and Freedom (ETA)"
1972,0,1,0,4,0,4,5,-99,0,0,105,"Hijacking","Airports & Aircraft","Austria","Firearms","Automatic Weapon","Western Europe","Black September"
1972,0,1,0,4,0,0,1,0,0,0,0,"Bombing/Explosion","Police","Germany","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Baader-Meinhof Group"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,0,1,0,0,0,0,"Assassination","Government (General)","Germany","Explosives/Bombs/Dynamite","Vehicle","Western Europe","Baader-Meinhof Group"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,0,24,0,0,0,0,"Bombing/Explosion","Journalists & Media","Germany","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Baader-Meinhof Group"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Rifle/Shotgun (non-automatic)","Western Europe","Irish Republican Army (IRA)"
1972,0,0,0,4,0,1,0,0,0,0,0,"Assassination","Police","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Northern Ireland","Explosives/Bombs/Dynamite","Vehicle","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Police","Northern Ireland","Firearms","Rifle/Shotgun (non-automatic)","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Ulster Volunteer Force (UVF)"
1972,0,0,0,4,0,8,0,0,0,0,0,"Bombing/Explosion","Terrorists/Non-State Militia","Northern Ireland","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Rifle/Shotgun (non-automatic)","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Bombing/Explosion","Police","Ireland","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (Diplomatic)","Yugoslavia","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Croatian Nationalists"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Police","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Irish Republican Extremists"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,2,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Irish Republican Extremists"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,3,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Irish Republican Extremists"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Irish Republican Extremists"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Irish Republican Extremists"
1972,0,1,0,4,0,2,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Irish Republican Extremists"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Police","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Police","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Bombing/Explosion","Business","Northern Ireland","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Northern Ireland","Explosives/Bombs/Dynamite","Vehicle","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Bombing/Explosion","Business","Northern Ireland","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,6,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Northern Ireland","Explosives/Bombs/Dynamite","Vehicle","Western Europe","Irish Republican Army (IRA)"
1972,0,0,0,4,0,1,0,0,0,0,0,"Assassination","Terrorists/Non-State Militia","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,3,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Northern Ireland","Explosives/Bombs/Dynamite","Vehicle","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,2,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,2,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,9,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Northern Ireland","Explosives/Bombs/Dynamite","Vehicle","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Melee","Hands, Feet, Fists","Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Italy","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Black September"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Military","Great Britain","Firearms","Rifle/Shotgun (non-automatic)","Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,0,4,0,0,0,0,"Bombing/Explosion","Airports & Aircraft","Israel","Explosives/Bombs/Dynamite","Unknown Explosive Type","Western Europe","Black September"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Business","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Northern Ireland","Firearms","Unknown Gun Type","Western Europe","Irish Republican Army (IRA)"
