"iyear","multiple","success","suicide","nperps","nperpcap","nkill","nwound","nhostkid","ransomamt","ransompaid","nreleased","attacktype1_txt","targtype1_txt","natlty1_txt","weaptype1_txt","weapsubtype1_txt","region_txt","gname"
1977,0,1,0,4,0,1,1,0,0,0,0,"Armed Assault","Business","United States","Firearms","Rifle/Shotgun (non-automatic)","Southeast Asia","Free Aceh Movement (GAM)"
1978,0,1,0,4,0,4,0,0,0,0,0,"Bombing/Explosion","Business","Philippines","Explosives/Bombs/Dynamite","Land Mine","Southeast Asia","Moro National Liberation Front (MNLF)"
1978,0,1,0,4,0,0,0,1,0,0,1,"Hostage Taking (Kidnapping)","Business","South Korea","Unknown","Unknown","Southeast Asia","Moro National Liberation Front (MNLF)"
1978,0,1,0,4,0,0,0,1,150000,0,1,"Hostage Taking (Kidnapping)","Government (General)","France","Unknown","Unknown","Southeast Asia","Moro National Liberation Front (MNLF)"
1978,0,1,0,4,0,43,0,0,0,0,0,"Armed Assault","Transportation","Philippines","Firearms","Automatic Weapon","Southeast Asia","Moro National Liberation Front (MNLF)"
1978,0,1,0,4,0,2,46,0,0,0,0,"Bombing/Explosion","Business","Philippines","Explosives/Bombs/Dynamite","Grenade","Southeast Asia","Moro National Liberation Front (MNLF)"
1978,0,1,0,4,0,0,0,56,0,0,56,"Hostage Taking (Kidnapping)","Unknown","Philippines","Unknown","Unknown","Southeast Asia","Moro National Liberation Front (MNLF)"
1978,0,1,0,24,0,5,8,0,0,0,0,"Armed Assault","Maritime","Philippines","Firearms","Automatic Weapon","Southeast Asia","Moro National Liberation Front (MNLF)"
1978,0,1,0,4,0,4,0,0,0,0,0,"Armed Assault","Government (General)","Philippines","Firearms","Automatic Weapon","Southeast Asia","Moro National Liberation Front (MNLF)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Philippines","Explosives/Bombs/Dynamite","Time Fuse","Southeast Asia","Moro National Liberation Front (MNLF)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Philippines","Explosives/Bombs/Dynamite","Time Fuse","Southeast Asia","Moro National Liberation Front (MNLF)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Philippines","Explosives/Bombs/Dynamite","Time Fuse","Southeast Asia","Moro National Liberation Front (MNLF)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Philippines","Explosives/Bombs/Dynamite","Time Fuse","Southeast Asia","Moro National Liberation Front (MNLF)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Philippines","Explosives/Bombs/Dynamite","Time Fuse","Southeast Asia","Moro National Liberation Front (MNLF)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Philippines","Explosives/Bombs/Dynamite","Time Fuse","Southeast Asia","Moro National Liberation Front (MNLF)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Philippines","Explosives/Bombs/Dynamite","Time Fuse","Southeast Asia","Moro National Liberation Front (MNLF)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Philippines","Explosives/Bombs/Dynamite","Time Fuse","Southeast Asia","Moro National Liberation Front (MNLF)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Philippines","Explosives/Bombs/Dynamite","Time Fuse","Southeast Asia","Moro National Liberation Front (MNLF)"
1978,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Philippines","Explosives/Bombs/Dynamite","Time Fuse","Southeast Asia","Moro National Liberation Front (MNLF)"
1978,0,1,0,4,0,3,1,0,0,0,0,"Armed Assault","Private Citizens & Property","Philippines","Firearms","Automatic Weapon","Southeast Asia","Moro National Liberation Front (MNLF)"
1978,0,1,0,4,0,4,2,0,0,0,0,"Armed Assault","Business","Philippines","Firearms","Automatic Weapon","Southeast Asia","Moro National Liberation Front (MNLF)"
1978,0,1,0,40,0,3,0,0,0,0,0,"Bombing/Explosion","Business","Philippines","Firearms","Automatic Weapon","Southeast Asia","Moro National Liberation Front (MNLF)"
1978,0,1,0,4,0,8,1,0,0,0,0,"Armed Assault","Government (General)","Philippines","Firearms","Automatic Weapon","Southeast Asia","New People's Army (NPA)"
1978,0,1,0,1,0,0,19,0,0,0,0,"Bombing/Explosion","Business","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Moro National Liberation Front (MNLF)"
1978,0,1,0,4,0,3,4,0,0,0,0,"Armed Assault","Business","Philippines","Firearms","Automatic Weapon","Southeast Asia","New People's Army (NPA)"
1979,0,1,0,4,0,0,0,0,0,0,0,"Unknown","Private Citizens & Property","Philippines","Unknown","Unknown","Southeast Asia","New People's Army (NPA)"
1979,0,1,0,4,0,6,1,0,0,0,0,"Armed Assault","Police","Philippines","Firearms","Automatic Weapon","Southeast Asia","Moro National Liberation Front (MNLF)"
1979,0,1,0,60,0,8,6,0,0,0,0,"Armed Assault","Police","Philippines","Firearms","Automatic Weapon","Southeast Asia","Moro National Liberation Front (MNLF)"
1979,0,1,0,4,0,3,0,0,0,0,0,"Armed Assault","Private Citizens & Property","Philippines","Firearms","Automatic Weapon","Southeast Asia","Moro National Liberation Front (MNLF)"
1979,0,1,0,4,0,3,3,0,0,0,0,"Armed Assault","Private Citizens & Property","Philippines","Firearms","Automatic Weapon","Southeast Asia","Moro National Liberation Front (MNLF)"
1979,0,1,0,4,0,0,0,0,0,0,0,"Unknown","Private Citizens & Property","Philippines","Unknown","Unknown","Southeast Asia","New People's Army (NPA)"
1979,0,1,0,2,0,5,60,0,0,0,0,"Bombing/Explosion","Business","Myanmar","Explosives/Bombs/Dynamite","Grenade","Southeast Asia","Karen National Union"
1979,0,1,0,15,0,0,0,1,0,0,1,"Hostage Taking (Kidnapping)","Educational Institution","United States","Unknown","Unknown","Southeast Asia","Moro National Liberation Front (MNLF)"
1979,0,1,0,100,0,0,2,0,0,0,0,"Armed Assault","Police","Myanmar","Firearms","Automatic Weapon","Southeast Asia","Karen National Union"
1979,0,1,0,4,0,0,0,23,0,0,0,"Hostage Taking (Kidnapping)","Maritime","Philippines","Unknown","Unknown","Southeast Asia","Moro National Liberation Front (MNLF)"
1979,0,1,0,4,0,0,0,2,0,0,0,"Hostage Taking (Kidnapping)","Unknown","Philippines","Unknown","Unknown","Southeast Asia","Moro National Liberation Front (MNLF)"
1979,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Police","Philippines","Firearms","Automatic Weapon","Southeast Asia","Moro National Liberation Front (MNLF)"
1979,0,1,0,3,0,1,0,0,0,0,0,"Armed Assault","Private Citizens & Property","Philippines","Firearms","Handgun","Southeast Asia","Moro National Liberation Front (MNLF)"
1979,0,1,0,4,0,4,0,0,0,0,0,"Armed Assault","Unknown","Philippines","Firearms","Unknown Gun Type","Southeast Asia","New People's Army (NPA)"
1979,1,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Philippines","Firearms","Unknown Gun Type","Southeast Asia","New People's Army (NPA)"
1979,1,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Philippines","Firearms","Unknown Gun Type","Southeast Asia","New People's Army (NPA)"
1979,1,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Philippines","Firearms","Unknown Gun Type","Southeast Asia","New People's Army (NPA)"
1979,1,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Philippines","Firearms","Unknown Gun Type","Southeast Asia","New People's Army (NPA)"
1979,0,1,0,3,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Philippines","Firearms","Unknown Gun Type","Southeast Asia","New People's Army (NPA)"
1979,0,1,0,4,0,1,0,0,0,0,0,"Armed Assault","Transportation","Philippines","Firearms","Unknown Gun Type","Southeast Asia","New People's Army (NPA)"
1979,0,1,0,4,0,0,0,1,0,0,1,"Hostage Taking (Kidnapping)","Educational Institution","Philippines","Unknown","Unknown","Southeast Asia","Moro National Liberation Front (MNLF)"
1979,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Philippines","Unknown","Unknown","Southeast Asia","Moro National Liberation Front (MNLF)"
1979,0,1,0,4,0,0,4,0,0,0,0,"Armed Assault","Police","Philippines","Firearms","Unknown Gun Type","Southeast Asia","Moro National Liberation Front (MNLF)"
1979,0,1,0,4,0,3,0,0,0,0,0,"Unknown","Maritime","Philippines","Unknown","Unknown","Southeast Asia","Moro National Liberation Front (MNLF)"
1979,0,1,0,4,0,2,0,0,0,0,0,"Unknown","Maritime","Philippines","Unknown","Unknown","Southeast Asia","Moro National Liberation Front (MNLF)"
1979,0,1,0,4,0,2,0,0,0,0,0,"Assassination","Private Citizens & Property","Philippines","Unknown","Unknown","Southeast Asia","New People's Army (NPA)"
1979,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Government (General)","Philippines","Unknown","Unknown","Southeast Asia","New People's Army (NPA)"
1979,0,1,0,4,0,6,4,0,0,0,0,"Armed Assault","Police","Philippines","Firearms","Unknown Gun Type","Southeast Asia","Moro National Liberation Front (MNLF)"
1979,0,1,0,4,0,1,1,0,0,0,0,"Unknown","Police","Philippines","Unknown","Unknown","Southeast Asia","Moro National Liberation Front (MNLF)"
1979,0,1,0,4,0,4,2,0,0,0,0,"Unknown","Business","Philippines","Unknown","Unknown","Southeast Asia","Moro National Liberation Front (MNLF)"
1979,0,1,0,4,0,3,1,0,0,0,0,"Assassination","Government (General)","Philippines","Firearms","Automatic Weapon","Southeast Asia","Moro National Liberation Front (MNLF)"
1979,0,1,0,4,0,6,0,6,0,0,6,"Hostage Taking (Kidnapping)","Unknown","Philippines","Unknown","Unknown","Southeast Asia","Moro National Liberation Front (MNLF)"
1979,0,1,0,100,0,2,5,0,0,0,0,"Bombing/Explosion","Government (General)","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Moro National Liberation Front (MNLF)"
1979,0,1,0,4,0,12,0,0,0,0,0,"Unknown","Government (General)","Philippines","Unknown","Unknown","Southeast Asia","New People's Army (NPA)"
1979,0,1,0,4,0,2,5,0,0,0,0,"Armed Assault","Government (General)","Philippines","Firearms","Automatic Weapon","Southeast Asia","Moro National Liberation Front (MNLF)"
1979,0,1,0,5,0,0,0,2,0,0,0,"Hostage Taking (Kidnapping)","Business","Unknown","Unknown","Unknown","Southeast Asia","Moro National Liberation Front (MNLF)"
1979,0,1,0,4,0,6,28,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Philippines","Explosives/Bombs/Dynamite","Grenade","Southeast Asia","Moro National Liberation Front (MNLF)"
1980,0,1,0,4,0,3,8,0,0,0,0,"Bombing/Explosion","Police","Philippines","Explosives/Bombs/Dynamite","Grenade","Southeast Asia","New People's Army (NPA)"
1980,0,1,0,3,0,1,20,0,0,0,0,"Bombing/Explosion","Government (General)","Philippines","Explosives/Bombs/Dynamite","Grenade","Southeast Asia","Moro National Liberation Front (MNLF)"
1980,0,1,0,4,0,1,1,1,0,0,1,"Hostage Taking (Kidnapping)","Government (General)","Philippines","Firearms","Automatic Weapon","Southeast Asia","New People's Army (NPA)"
1980,0,1,0,4,0,13,14,0,0,0,0,"Bombing/Explosion","Business","Philippines","Firearms","Rifle/Shotgun (non-automatic)","Southeast Asia","Moro National Liberation Front (MNLF)"
1980,0,0,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Moro National Liberation Front (MNLF)"
1980,0,1,0,4,0,30,60,0,0,0,0,"Bombing/Explosion","Business","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Moro National Liberation Front (MNLF)"
1980,0,1,0,4,0,8,60,0,0,0,0,"Bombing/Explosion","Business","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Moro National Liberation Front (MNLF)"
1980,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Philippines","Explosives/Bombs/Dynamite","Grenade","Southeast Asia","Moro National Liberation Front (MNLF)"
1980,0,1,0,6,0,8,17,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Moro National Liberation Front (MNLF)"
1980,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Police","Philippines","Explosives/Bombs/Dynamite","Grenade","Southeast Asia","Moro National Liberation Front (MNLF)"
1980,0,1,0,4,0,10,5,0,0,0,0,"Armed Assault","Private Citizens & Property","Philippines","Firearms","Automatic Weapon","Southeast Asia","Moro National Liberation Front (MNLF)"
1980,0,1,0,4,0,1,1,0,0,0,0,"Armed Assault","Business","Philippines","Firearms","Rifle/Shotgun (non-automatic)","Southeast Asia","Moro National Liberation Front (MNLF)"
1980,0,1,0,4,0,11,100,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Moro National Liberation Front (MNLF)"
1980,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Private Citizens & Property","Philippines","Incendiary","Unknown","Southeast Asia","Moro National Liberation Front (MNLF)"
1980,0,1,0,4,0,1,1,0,0,0,0,"Bombing/Explosion","Transportation","Thailand","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,1,0,4,0,0,9,0,0,0,0,"Bombing/Explosion","Transportation","Thailand","Explosives/Bombs/Dynamite","Time Fuse","Southeast Asia","Other"
1980,0,1,0,4,0,18,6,0,0,0,0,"Bombing/Explosion","Business","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Moro National Liberation Front (MNLF)"
1980,0,1,0,4,0,3,10,0,0,0,0,"Unknown","Business","Philippines","Unknown","Unknown","Southeast Asia","Moro National Liberation Front (MNLF)"
1980,0,1,0,4,0,10,0,0,0,0,0,"Armed Assault","Transportation","Philippines","Firearms","Unknown Gun Type","Southeast Asia","Moro National Liberation Front (MNLF)"
1980,0,0,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","Thailand","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,0,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","Thailand","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,1,0,4,0,0,31,0,0,0,0,"Bombing/Explosion","Transportation","Thailand","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,1,0,4,0,0,1,0,0,0,0,"Bombing/Explosion","Transportation","Thailand","Explosives/Bombs/Dynamite","Time Fuse","Southeast Asia","Other"
1980,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","United States","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (Diplomatic)","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","Belgium","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,1,0,4,0,0,2,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,0,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,0,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,0,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Private Citizens & Property","Philippines","Unknown","Unknown","Southeast Asia","Other"
1980,0,0,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Educational Institution","Philippines","Unknown","Unknown","Southeast Asia","Other"
1980,0,0,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","Philippines","Unknown","Unknown","Southeast Asia","Other"
1980,0,0,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Government (General)","Philippines","Unknown","Unknown","Southeast Asia","Other"
1980,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,1,0,4,0,0,4,0,0,0,0,"Bombing/Explosion","Government (General)","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,1,0,4,0,0,4,0,0,0,0,"Bombing/Explosion","Government (General)","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,1,0,4,0,1,14,0,0,0,0,"Unknown","Business","Philippines","Unknown","Unknown","Southeast Asia","Other"
1980,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Educational Institution","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Educational Institution","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,1,0,4,0,0,10,0,0,0,0,"Bombing/Explosion","Business","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,1,0,4,0,0,10,0,0,0,0,"Bombing/Explosion","Business","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,1,0,4,0,0,10,0,0,0,0,"Bombing/Explosion","Business","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,1,0,4,0,0,10,0,0,0,0,"Bombing/Explosion","Business","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,1,0,4,0,0,10,0,0,0,0,"Bombing/Explosion","Business","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1980,0,1,0,4,0,0,20,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","United States","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1981,0,1,0,4,0,7,0,0,0,0,0,"Armed Assault","Private Citizens & Property","Philippines","Firearms","Unknown Gun Type","Southeast Asia","New People's Army (NPA)"
1981,0,1,0,4,0,14,16,0,0,0,0,"Armed Assault","Transportation","Philippines","Firearms","Unknown Gun Type","Southeast Asia","New People's Army (NPA)"
1981,0,1,0,4,0,13,161,0,0,0,0,"Bombing/Explosion","Religious Figures/Institutions","Philippines","Explosives/Bombs/Dynamite","Grenade","Southeast Asia","New People's Army (NPA)"
1981,0,1,0,7,0,0,1,1,1e+06,0,0,"Hostage Taking (Kidnapping)","Business","Philippines","Unknown","Unknown","Southeast Asia","Moro National Liberation Front (MNLF)"
1981,0,1,0,4,0,6,2,0,0,0,0,"Armed Assault","Private Citizens & Property","Philippines","Firearms","Unknown Gun Type","Southeast Asia","Moro National Liberation Front (MNLF)"
1981,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Thailand","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1981,0,1,0,4,0,0,40,0,0,0,0,"Bombing/Explosion","Business","Thailand","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1981,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Thailand","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Other"
1981,0,1,0,70,0,0,0,0,0,0,0,"Hostage Taking (Barricade Incident)","Private Citizens & Property","Philippines","Unknown","Unknown","Southeast Asia","New People's Army (NPA)"
1981,0,1,0,4,0,0,0,39,0,0,0,"Hostage Taking (Barricade Incident)","Business","Philippines","Unknown","Unknown","Southeast Asia","New People's Army (NPA)"
1981,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Government (General)","Philippines","Unknown","Unknown","Southeast Asia","New People's Army (NPA)"
1981,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Government (General)","Philippines","Unknown","Unknown","Southeast Asia","New People's Army (NPA)"
1981,0,1,0,4,0,4,1,0,0,0,0,"Unknown","Police","Philippines","Unknown","Unknown","Southeast Asia","Moro National Liberation Front (MNLF)"
1981,0,1,0,100,0,0,0,60,0,0,0,"Armed Assault","Private Citizens & Property","Philippines","Unknown","Unknown","Southeast Asia","New People's Army (NPA)"
1982,0,1,0,4,0,7,5,0,0,0,0,"Facility/Infrastructure Attack","Private Citizens & Property","Philippines","Firearms","Automatic Weapon","Southeast Asia","New People's Army (NPA)"
1982,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Government (General)","Philippines","Firearms","Unknown Gun Type","Southeast Asia","New People's Army (NPA)"
1982,0,1,0,4,0,0,0,1,0,0,0,"Hostage Taking (Kidnapping)","Private Citizens & Property","Philippines","Unknown","Unknown","Southeast Asia","New People's Army (NPA)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Government (General)","Philippines","Firearms","Automatic Weapon","Southeast Asia","New People's Army (NPA)"
1982,0,1,0,4,0,2,5,0,0,0,0,"Unknown","Business","Philippines","Unknown","Unknown","Southeast Asia","New People's Army (NPA)"
1982,0,1,0,4,0,5,0,0,0,0,0,"Bombing/Explosion","Government (General)","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Moro National Liberation Front (MNLF)"
1982,0,1,0,4,0,0,20,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Moro National Liberation Front (MNLF)"
1982,0,1,0,4,0,0,20,0,0,0,0,"Bombing/Explosion","Business","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Moro National Liberation Front (MNLF)"
1982,0,1,0,4,0,2,20,0,0,0,0,"Bombing/Explosion","Business","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Moro National Liberation Front (MNLF)"
1982,0,1,0,4,0,2,10,0,0,0,0,"Bombing/Explosion","Business","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Moro National Liberation Front (MNLF)"
1982,0,1,0,4,0,0,5,0,0,0,0,"Bombing/Explosion","Business","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Moro National Liberation Front (MNLF)"
1982,0,1,0,4,0,0,5,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Moro National Liberation Front (MNLF)"
1982,0,1,0,4,0,0,2,0,0,0,0,"Bombing/Explosion","Business","Philippines","Explosives/Bombs/Dynamite","Unknown Explosive Type","Southeast Asia","Moro National Liberation Front (MNLF)"
1982,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Philippines","Melee","Blunt Object","Southeast Asia","New People's Army (NPA)"
1982,0,1,0,5,0,2,1,0,0,0,0,"Assassination","Government (General)","Philippines","Firearms","Unknown Gun Type","Southeast Asia","New People's Army (NPA)"
1982,0,1,0,40,0,0,0,0,0,0,0,"Armed Assault","Business","Philippines","Firearms","Automatic Weapon","Southeast Asia","Moro National Liberation Front (MNLF)"
1982,0,1,0,50,0,12,1,0,0,0,0,"Unknown","Private Citizens & Property","Philippines","Unknown","Unknown","Southeast Asia","Moro National Liberation Front (MNLF)"
