"iyear","multiple","success","suicide","nperps","nperpcap","nkill","nwound","nhostkid","ransomamt","ransompaid","nreleased","attacktype1_txt","targtype1_txt","natlty1_txt","weaptype1_txt","weapsubtype1_txt","region_txt","gname"
2011,0,1,0,4,0,1,0,1,0,0,0,"Hostage Taking (Kidnapping)","Private Citizens & Property","India","Melee","Blunt Object","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,0,1,1,0,0,0,0,"Assassination","Government (General)","Pakistan","Firearms","Automatic Weapon","South Asia","Tehrik-i-Taliban Pakistan (TTP)"
2011,0,1,0,5,0,0,0,2,0,0,1,"Hostage Taking (Kidnapping)","Police","India","Unknown","Unknown","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,0,0,1,1,0,0,1,"Hostage Taking (Kidnapping)","Business","India","Firearms","Unknown Gun Type","South Asia","United Liberation Front of Assam (ULFA)"
2011,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Educational Institution","Bangladesh","Incendiary","Arson/Fire","South Asia","Other"
2011,0,1,0,50,0,1,0,0,0,0,0,"Armed Assault","Business","India","Incendiary","Arson/Fire","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,0,1,0,0,0,0,0,"Armed Assault","Government (General)","India","Melee","Knife or Other Sharp Object","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,0,2,0,2,0,0,0,"Hostage Taking (Kidnapping)","Private Citizens & Property","Afghanistan","Melee","Knife or Other Sharp Object","South Asia","Taliban"
2011,0,1,0,4,0,12,5,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Afghanistan","Explosives/Bombs/Dynamite","Other Explosive Type","South Asia","Taliban"
2011,0,1,0,4,0,2,25,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Afghanistan","Explosives/Bombs/Dynamite","Other Explosive Type","South Asia","Taliban"
2011,0,1,0,4,2,25,101,0,0,0,0,"Bombing/Explosion","Government (General)","Pakistan","Explosives/Bombs/Dynamite","Vehicle","South Asia","Tehrik-i-Taliban Pakistan (TTP)"
2011,0,1,1,1,0,26,50,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Pakistan","Explosives/Bombs/Dynamite","Suicide (carried bodily by human being)","South Asia","Tehrik-i-Taliban Pakistan (TTP)"
2011,0,1,0,4,0,4,18,0,0,0,0,"Bombing/Explosion","Business","Pakistan","Explosives/Bombs/Dynamite","Projectile (rockets, mortars, RPGs, etc.)","South Asia","Baloch Republican Army (BRA)"
2011,0,1,1,1,0,6,8,0,0,0,0,"Assassination","Police","Afghanistan","Explosives/Bombs/Dynamite","Suicide (carried bodily by human being)","South Asia","Taliban"
2011,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Religious Figures/Institutions","Pakistan","Explosives/Bombs/Dynamite","Other Explosive Type","South Asia","Other"
2011,1,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Pakistan","Explosives/Bombs/Dynamite","Unknown Explosive Type","South Asia","Baloch Republican Army (BRA)"
2011,1,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Pakistan","Explosives/Bombs/Dynamite","Unknown Explosive Type","South Asia","Baloch Republican Army (BRA)"
2011,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Afghanistan","Explosives/Bombs/Dynamite","Projectile (rockets, mortars, RPGs, etc.)","South Asia","Taliban"
2011,0,1,0,4,0,0,4,0,0,0,0,"Bombing/Explosion","Government (General)","India","Explosives/Bombs/Dynamite","Other Explosive Type","South Asia","United Liberation Front of Assam (ULFA)"
2011,1,1,0,50,0,0,0,0,0,0,0,"Bombing/Explosion","Telecommunication","India","Explosives/Bombs/Dynamite","Other Explosive Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,1,1,0,50,0,0,1,0,0,0,0,"Armed Assault","Police","India","Firearms","Unknown Gun Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,1,1,0,8,0,0,1,0,0,0,0,"Armed Assault","Police","India","Firearms","Unknown Gun Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,1,1,0,8,0,0,0,0,0,0,0,"Armed Assault","Police","India","Firearms","Unknown Gun Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,1,1,0,8,0,0,0,0,0,0,0,"Armed Assault","Police","India","Firearms","Unknown Gun Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,1,1,0,8,0,0,0,0,0,0,0,"Armed Assault","Police","India","Firearms","Unknown Gun Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,1,1,0,37,42,0,0,0,0,"Bombing/Explosion","Military","Afghanistan","Explosives/Bombs/Dynamite","Suicide (carried bodily by human being)","South Asia","Taliban"
2011,0,1,0,4,0,1,0,0,0,0,0,"Armed Assault","Police","India","Melee","Knife or Other Sharp Object","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,0,8,8,0,0,0,0,"Armed Assault","Military","India","Firearms","Automatic Weapon","South Asia","National Democratic Front of Bodoland (NDFB)"
2011,0,1,0,4,0,4,37,0,0,0,0,"Unknown","Police","India","Unknown","Unknown","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,1,1,0,50,0,0,2,0,0,0,0,"Armed Assault","Police","India","Firearms","Unknown Gun Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,1,1,0,50,0,0,0,0,0,0,0,"Bombing/Explosion","Telecommunication","India","Explosives/Bombs/Dynamite","Other Explosive Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,1,1,0,50,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Telecommunication","India","Incendiary","Arson/Fire","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Private Citizens & Property","India","Incendiary","Arson/Fire","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,0,1,1,0,0,0,0,"Bombing/Explosion","Educational Institution","Afghanistan","Explosives/Bombs/Dynamite","Other Explosive Type","South Asia","Taliban"
2011,0,1,0,4,0,1,1,0,0,0,0,"Bombing/Explosion","Government (General)","Afghanistan","Explosives/Bombs/Dynamite","Other Explosive Type","South Asia","Taliban"
2011,0,1,0,4,0,0,0,9,0,0,-99,"Facility/Infrastructure Attack","Private Citizens & Property","Afghanistan","Incendiary","Arson/Fire","South Asia","Taliban"
2011,0,1,0,100,0,0,1,0,0,0,0,"Unarmed Assault","Government (General)","India","Melee","Hands, Feet, Fists","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Government (General)","India","Incendiary","Arson/Fire","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,29,0,0,2,0,0,0,0,"Armed Assault","Religious Figures/Institutions","India","Firearms","Unknown Gun Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,0,2,0,2,1,0,0,"Hostage Taking (Kidnapping)","Business","India","Firearms","Unknown Gun Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,0,0,4,0,0,0,0,0,0,0,"Assassination","Government (General)","Afghanistan","Explosives/Bombs/Dynamite","Projectile (rockets, mortars, RPGs, etc.)","South Asia","Taliban"
2011,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Food or Water Supply","India","Explosives/Bombs/Dynamite","Unknown Explosive Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,0,2,0,3,0,0,-99,"Hostage Taking (Kidnapping)","Private Citizens & Property","India","Firearms","Unknown Gun Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Transportation","Pakistan","Explosives/Bombs/Dynamite","Unknown Explosive Type","South Asia","Tehrik-i-Taliban Pakistan (TTP)"
2011,0,1,0,20,0,1,0,1,0,0,0,"Hostage Taking (Kidnapping)","Private Citizens & Property","India","Melee","Knife or Other Sharp Object","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,3,0,1,0,0,0,0,0,"Armed Assault","Private Citizens & Property","India","Firearms","Unknown Gun Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,5,0,0,0,0,0,0,0,"Armed Assault","Police","India","Firearms","Automatic Weapon","South Asia","Garo National Liberation Army"
2011,0,1,0,3,0,1,0,0,0,0,0,"Armed Assault","Government (General)","India","Firearms","Unknown Gun Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,0,1,0,0,0,0,0,"Armed Assault","Private Citizens & Property","India","Firearms","Unknown Gun Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,8,0,11,2,0,0,0,0,"Armed Assault","Military","Pakistan","Firearms","Unknown Gun Type","South Asia","Baloch Republican Army (BRA)"
2011,0,1,0,4,0,4,0,0,0,0,0,"Armed Assault","Private Citizens & Property","Pakistan","Firearms","Unknown Gun Type","South Asia","Tehrik-i-Taliban Pakistan (TTP)"
2011,1,1,0,4,0,0,0,20,0,0,20,"Hostage Taking (Kidnapping)","Private Citizens & Property","Pakistan","Firearms","Unknown Gun Type","South Asia","Tehrik-i-Taliban Pakistan (TTP)"
2011,1,1,0,4,0,0,0,4,0,0,-99,"Hostage Taking (Kidnapping)","Private Citizens & Property","Pakistan","Unknown","Unknown","South Asia","Tehrik-i-Taliban Pakistan (TTP)"
2011,0,1,0,24,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Telecommunication","India","Incendiary","Arson/Fire","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,0,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Educational Institution","India","Explosives/Bombs/Dynamite","Other Explosive Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Educational Institution","Pakistan","Explosives/Bombs/Dynamite","Dynamite/TNT","South Asia","Tehrik-i-Taliban Pakistan (TTP)"
2011,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Educational Institution","Pakistan","Explosives/Bombs/Dynamite","Dynamite/TNT","South Asia","Tehrik-i-Taliban Pakistan (TTP)"
2011,0,1,0,50,0,0,0,0,0,0,0,"Bombing/Explosion","Educational Institution","India","Explosives/Bombs/Dynamite","Dynamite/TNT","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,0,1,0,0,0,0,0,"Armed Assault","Private Citizens & Property","India","Firearms","Unknown Gun Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,1,1,0,50,0,0,0,0,0,0,0,"Bombing/Explosion","Educational Institution","India","Explosives/Bombs/Dynamite","Dynamite/TNT","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,0,13,8,45,0,0,-99,"Armed Assault","Private Citizens & Property","Pakistan","Firearms","Unknown Gun Type","South Asia","Tehrik-i-Taliban Pakistan (TTP)"
2011,1,1,0,50,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Terrorists/Non-State Militia","India","Incendiary","Gasoline or Alcohol","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,0,0,0,50,0,0,42,"Hostage Taking (Kidnapping)","Police","Afghanistan","Unknown","Unknown","South Asia","Taliban"
2011,0,1,1,1,0,25,59,0,0,0,0,"Bombing/Explosion","Business","Afghanistan","Explosives/Bombs/Dynamite","Vehicle","South Asia","Taliban"
2011,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Business","India","Incendiary","Gasoline or Alcohol","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,0,1,1,0,0,0,0,"Armed Assault","Government (General)","India","Firearms","Unknown Gun Type","South Asia","Hizbul Mujahideen (HM)"
2011,0,1,0,4,0,1,0,1,0,0,0,"Hostage Taking (Kidnapping)","Private Citizens & Property","India","Melee","Knife or Other Sharp Object","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,0,5,0,0,0,0,0,"Bombing/Explosion","Government (General)","Pakistan","Explosives/Bombs/Dynamite","Remote Trigger","South Asia","Other"
2011,0,1,0,4,0,2,0,0,0,0,0,"Armed Assault","Private Citizens & Property","India","Firearms","Unknown Gun Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,0,1,0,0,0,0,0,"Armed Assault","Educational Institution","India","Melee","Hands, Feet, Fists","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,1,3,4,52,102,0,0,0,0,"Bombing/Explosion","Religious Figures/Institutions","Pakistan","Explosives/Bombs/Dynamite","Suicide (carried bodily by human being)","South Asia","Tehrik-i-Taliban Pakistan (TTP)"
2011,0,1,0,4,0,0,0,1,0,0,-99,"Hostage Taking (Kidnapping)","Private Citizens & Property","Afghanistan","Unknown","Unknown","South Asia","Taliban"
2011,0,1,0,4,0,2,2,0,0,0,0,"Unknown","Police","India","Unknown","Unknown","South Asia","National Democratic Front of Bodoland (NDFB)"
2011,0,1,0,25,0,0,5,0,0,0,0,"Armed Assault","Business","India","Unknown","Unknown","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,0,1,0,0,0,0,0,"Armed Assault","Government (General)","India","Melee","Hands, Feet, Fists","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,1,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Educational Institution","Pakistan","Explosives/Bombs/Dynamite","Other Explosive Type","South Asia","Tehrik-i-Taliban Pakistan (TTP)"
2011,1,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Educational Institution","Pakistan","Explosives/Bombs/Dynamite","Other Explosive Type","South Asia","Tehrik-i-Taliban Pakistan (TTP)"
2011,1,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","Pakistan","Explosives/Bombs/Dynamite","Other Explosive Type","South Asia","Tehrik-i-Taliban Pakistan (TTP)"
2011,0,1,0,4,0,7,0,0,0,0,0,"Bombing/Explosion","Airports & Aircraft","Afghanistan","Explosives/Bombs/Dynamite","Projectile (rockets, mortars, RPGs, etc.)","South Asia","Taliban"
2011,0,1,0,9,0,5,1,0,0,0,0,"Armed Assault","Business","India","Firearms","Automatic Weapon","South Asia","Garo National Liberation Army"
2011,0,1,0,20,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Business","India","Incendiary","Arson/Fire","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,0,1,1,0,0,0,0,"Assassination","Police","Afghanistan","Firearms","Unknown Gun Type","South Asia","Taliban"
2011,0,1,0,4,0,0,0,5,0,0,-99,"Hostage Taking (Kidnapping)","Educational Institution","India","Unknown","Unknown","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Business","India","Incendiary","Arson/Fire","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,0,0,2,0,0,0,0,"Unarmed Assault","Private Citizens & Property","India","Melee","Hands, Feet, Fists","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,12,0,3,0,0,0,0,"Bombing/Explosion","Government (General)","India","Explosives/Bombs/Dynamite","Unknown Explosive Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,0,2,0,2,0,0,0,"Hostage Taking (Kidnapping)","Private Citizens & Property","India","Firearms","Unknown Gun Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,3,1,0,0,0,0,0,"Armed Assault","Private Citizens & Property","Afghanistan","Firearms","Unknown Gun Type","South Asia","Taliban"
2011,0,1,0,50,0,1,0,1,0,0,0,"Hostage Taking (Kidnapping)","Government (General)","India","Melee","Hands, Feet, Fists","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,0,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Police","India","Explosives/Bombs/Dynamite","Other Explosive Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,0,4,0,0,0,3,0,0,-99,"Hostage Taking (Kidnapping)","Private Citizens & Property","Pakistan","Unknown","Unknown","South Asia","Other"
2011,0,1,0,4,0,2,0,0,0,0,0,"Armed Assault","Private Citizens & Property","India","Firearms","Unknown Gun Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2011,0,1,1,1,0,1,4,0,0,0,0,"Bombing/Explosion","Government (General)","Afghanistan","Explosives/Bombs/Dynamite","Vehicle","South Asia","Taliban"
2011,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","India","Explosives/Bombs/Dynamite","Other Explosive Type","South Asia","Garo National Liberation Army"
